Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2013,3,21,3,11,41,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,21,3,11,41,114,1,0,0,0,0,0,0,0,5,13,0,0,0,0,02-Sep-14
2013,3,21,3,11,41,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,21,3,11,41,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,02-Sep-14
2013,3,24,1,30,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,02-Sep-14
2013,3,24,1,30,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,02-Sep-14
2013,3,24,1,30,31,202,1,0,0,0,0,0,0,0,0,0,0,0,0,39,02-Sep-14
2013,3,24,1,30,32,1,1,0,0,0,0,4,0,0,0,0,1,8,46,27,02-Sep-14
2013,3,24,1,30,32,2,1,0,0,0,0,1,0,0,0,0,1,4,25,13,02-Sep-14
2013,3,24,1,30,32,3,1,0,0,0,0,1,0,0,0,0,1,4,25,13,02-Sep-14
2013,3,24,1,30,32,202,1,0,0,0,0,29,0,0,0,0,3,23,418,246,02-Sep-14
2013,3,24,1,30,32,202,9,0,0,0,0,29,0,0,0,0,2,7,330,363,02-Sep-14
2013,3,24,1,30,37,1,1,0,0,0,30,117,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,37,2,1,0,0,0,3,14,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,37,3,1,0,0,0,3,14,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,37,202,1,0,0,0,113,419,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,37,202,9,0,0,0,6,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,30,41,1,1,0,0,0,0,0,35,52,0,3,0,6,8,2,02-Sep-14
2013,3,24,1,30,41,2,1,0,0,0,0,0,13,14,0,1,0,3,4,1,02-Sep-14
2013,3,24,1,30,41,3,1,0,0,0,0,0,13,14,0,1,0,3,4,1,02-Sep-14
2013,3,24,1,30,41,202,1,0,0,0,0,0,355,342,0,17,0,89,119,7,02-Sep-14
2013,3,24,1,30,41,202,9,0,0,0,0,0,77,216,0,0,0,144,103,0,02-Sep-14
2013,3,24,1,30,41,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,31,21,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,02-Sep-14
2013,3,24,1,31,21,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,02-Sep-14
2013,3,24,1,31,21,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,02-Sep-14
2013,3,24,1,31,21,204,1,0,0,0,0,0,0,0,0,0,0,40,0,0,02-Sep-14
2013,3,24,1,31,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,02-Sep-14
2013,3,24,1,31,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,02-Sep-14
2013,3,24,1,31,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,02-Sep-14
2013,3,24,1,31,31,204,1,0,0,0,0,0,0,0,0,0,0,0,0,71,02-Sep-14
2013,3,24,1,31,31,204,9,0,0,0,0,0,0,0,0,0,0,0,14,0,02-Sep-14
2013,3,24,1,31,41,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,02-Sep-14
2013,3,24,1,31,41,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,02-Sep-14
2013,3,24,1,31,41,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,02-Sep-14
2013,3,24,1,31,41,204,1,0,0,0,0,0,0,0,0,0,39,10,0,0,02-Sep-14
2013,3,24,1,52,31,1,1,0,0,0,0,0,0,0,856,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,31,2,1,0,0,0,0,0,0,0,172,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,31,3,1,0,0,0,0,0,0,0,172,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,31,340,1,0,0,0,0,0,0,0,2514,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,31,340,9,0,0,0,0,0,0,0,2423,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,32,1,1,0,0,0,0,0,0,19,1108,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,32,2,1,0,0,0,0,0,0,6,287,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,32,3,1,0,0,0,0,0,0,6,287,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,32,340,1,0,0,0,0,0,0,115,5067,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,32,340,9,0,0,0,0,0,0,0,1012,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,36,340,9,0,0,0,0,0,0,0,3,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,37,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,37,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,37,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,37,340,1,0,0,0,0,0,0,0,15,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,1,1,0,0,0,0,0,0,9,58,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,2,1,0,0,0,0,0,0,3,12,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,3,1,0,0,0,0,0,0,3,12,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,202,9,0,0,0,0,0,0,2,0,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,340,1,0,0,0,0,0,0,110,349,0,0,0,0,0,02-Sep-14
2013,3,24,1,52,41,340,9,0,0,0,0,0,0,85,215,0,0,0,0,0,02-Sep-14
2013,3,24,2,30,37,1,1,0,0,0,0,22,6,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,2,30,37,2,1,0,0,0,0,6,1,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,2,30,37,3,1,0,0,0,0,7,1,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,2,30,37,202,1,0,0,0,0,84,14,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,2,30,41,1,1,0,0,0,0,0,29,6,0,0,0,0,24,0,02-Sep-14
2013,3,24,2,30,41,2,1,0,0,0,0,0,3,4,0,0,0,0,3,0,02-Sep-14
2013,3,24,2,30,41,3,1,0,0,0,0,0,3,4,0,0,0,0,3,0,02-Sep-14
2013,3,24,2,30,41,202,1,0,0,0,0,0,144,125,0,0,0,0,104,0,02-Sep-14
2013,3,24,2,30,41,202,9,0,0,0,0,0,57,90,0,0,0,0,0,0,02-Sep-14
2013,3,24,2,31,41,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,02-Sep-14
2013,3,24,2,31,41,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,02-Sep-14
2013,3,24,2,31,41,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,02-Sep-14
2013,3,24,2,31,41,204,1,0,0,0,0,0,0,0,0,0,28,0,0,0,02-Sep-14
2013,3,24,2,52,31,1,1,0,0,0,0,0,0,0,192,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,31,2,1,0,0,0,0,0,0,0,38,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,31,3,1,0,0,0,0,0,0,0,38,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,31,340,1,0,0,0,0,0,0,0,709,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,32,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,32,2,1,0,0,0,0,0,0,0,22,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,32,3,1,0,0,0,0,0,0,0,22,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,32,340,1,0,0,0,0,0,0,0,326,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,41,1,1,0,0,0,0,0,0,24,6,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,41,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,41,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,41,340,1,0,0,0,0,0,0,45,28,0,0,0,0,0,02-Sep-14
2013,3,24,2,52,41,340,9,0,0,0,0,0,0,16,0,0,0,0,0,0,02-Sep-14
2013,3,24,3,30,37,1,1,0,0,0,72,84,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,3,30,37,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,3,30,37,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,3,30,37,202,1,0,0,0,85,232,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,24,3,30,41,1,1,0,0,0,0,0,0,0,0,0,0,9,9,0,02-Sep-14
2013,3,24,3,30,41,2,1,0,0,0,0,0,0,0,0,0,0,3,5,0,02-Sep-14
2013,3,24,3,30,41,3,1,0,0,0,0,0,0,0,0,0,0,3,5,0,02-Sep-14
2013,3,24,3,30,41,202,1,0,0,0,0,0,0,0,0,0,0,62,196,0,02-Sep-14
2013,3,24,3,30,41,202,9,0,0,0,0,0,0,0,0,0,0,0,86,0,02-Sep-14
2013,3,24,3,31,41,1,1,0,0,0,0,0,0,0,0,0,10,10,0,0,02-Sep-14
2013,3,24,3,31,41,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,02-Sep-14
2013,3,24,3,31,41,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,02-Sep-14
2013,3,24,3,31,41,204,1,0,0,0,0,0,0,0,0,0,26,38,0,0,02-Sep-14
2013,3,24,3,52,31,1,1,0,0,0,0,0,0,0,17,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,31,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,31,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,31,340,1,0,0,0,0,0,0,0,100,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,32,1,1,0,0,0,0,0,0,0,37,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,32,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,32,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,32,340,1,0,0,0,0,0,0,0,94,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,41,1,1,0,0,0,0,0,0,8,3,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,41,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,41,3,1,0,0,0,0,0,0,3,2,0,0,0,0,0,02-Sep-14
2013,3,24,3,52,41,340,1,0,0,0,0,0,0,106,78,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,31,1,1,0,0,0,0,0,2,9,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,31,2,1,0,0,0,0,0,2,7,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,31,3,1,0,0,0,0,0,2,7,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,31,202,1,0,0,0,0,0,20,67,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,31,202,9,0,0,0,0,0,0,0,0,0,0,0,8,0,02-Sep-14
2013,3,31,1,30,32,1,1,0,0,0,0,0,8,0,0,0,0,17,52,71,02-Sep-14
2013,3,31,1,30,32,2,1,0,0,0,0,0,1,0,0,0,0,8,22,18,02-Sep-14
2013,3,31,1,30,32,3,1,0,0,0,0,0,1,0,0,0,0,8,22,18,02-Sep-14
2013,3,31,1,30,32,202,1,0,0,0,0,0,2,0,0,0,0,148,621,591,02-Sep-14
2013,3,31,1,30,37,1,1,0,6,3,2,0,0,0,0,0,0,0,0,10,02-Sep-14
2013,3,31,1,30,37,2,1,0,1,0,1,0,0,0,0,0,0,0,0,4,02-Sep-14
2013,3,31,1,30,37,3,1,0,1,0,1,0,0,0,0,0,0,0,0,4,02-Sep-14
2013,3,31,1,30,37,202,1,0,0,0,0,0,0,0,0,0,0,0,0,85,02-Sep-14
2013,3,31,1,30,37,202,9,0,0,0,0,0,0,0,0,0,0,0,0,109,02-Sep-14
2013,3,31,1,30,41,1,1,0,0,0,0,0,60,16,0,1,0,31,31,0,02-Sep-14
2013,3,31,1,30,41,2,1,0,0,0,0,0,11,7,0,1,0,20,13,0,02-Sep-14
2013,3,31,1,30,41,3,1,0,0,0,0,0,11,7,0,1,0,20,13,0,02-Sep-14
2013,3,31,1,30,41,202,1,0,0,0,0,0,594,568,0,21,0,1046,1049,0,02-Sep-14
2013,3,31,1,30,41,202,9,0,0,0,0,0,0,171,0,0,0,270,27,0,02-Sep-14
2013,3,31,1,30,42,1,1,0,0,0,0,0,0,0,2,5,0,0,0,0,02-Sep-14
2013,3,31,1,30,42,2,1,0,0,0,0,0,0,0,1,5,0,0,0,0,02-Sep-14
2013,3,31,1,30,42,3,1,0,0,0,0,0,0,0,1,5,0,0,0,0,02-Sep-14
2013,3,31,1,30,42,202,1,0,0,0,0,0,0,0,10,182,0,0,0,0,02-Sep-14
2013,3,31,1,30,43,1,1,0,0,0,0,0,4,9,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,43,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,43,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,30,43,202,1,0,0,0,0,0,148,200,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,31,31,204,9,0,0,0,0,0,0,0,0,0,0,0,75,0,02-Sep-14
2013,3,31,1,31,36,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,02-Sep-14
2013,3,31,1,31,36,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,02-Sep-14
2013,3,31,1,31,36,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,02-Sep-14
2013,3,31,1,31,36,202,1,0,0,0,0,0,0,0,0,0,1,0,0,0,02-Sep-14
2013,3,31,1,31,36,204,1,0,0,0,0,0,0,0,0,0,25,0,0,0,02-Sep-14
2013,3,31,1,31,41,1,1,0,0,0,0,0,0,0,0,0,25,19,0,0,02-Sep-14
2013,3,31,1,31,41,2,1,0,0,0,0,0,0,0,0,0,12,12,0,0,02-Sep-14
2013,3,31,1,31,41,3,1,0,0,0,0,0,0,0,0,0,12,12,0,0,02-Sep-14
2013,3,31,1,31,41,204,1,0,0,0,0,0,0,0,0,0,642,868,0,0,02-Sep-14
2013,3,31,1,31,41,204,9,0,0,0,0,0,0,0,58,0,347,330,0,0,02-Sep-14
2013,3,31,1,52,31,1,1,0,0,0,0,0,0,0,196,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,31,2,1,0,0,0,0,0,0,0,49,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,31,3,1,0,0,0,0,0,0,0,49,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,31,340,1,0,0,0,0,0,0,0,1456,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,31,340,9,0,0,0,0,0,0,0,162,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,32,1,1,0,0,0,0,0,0,20,118,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,32,2,1,0,0,0,0,0,0,7,39,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,32,3,1,0,0,0,0,0,0,7,39,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,32,340,1,0,0,0,0,0,0,250,1395,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,32,340,9,0,0,0,0,0,0,73,93,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,37,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,37,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,37,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,37,340,1,0,0,0,0,0,0,0,31,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,1,1,0,0,0,0,0,2,9,26,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,2,1,0,0,0,0,0,1,4,10,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,3,1,0,0,0,0,0,1,4,10,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,202,1,0,0,0,0,0,31,0,0,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,340,1,0,0,0,0,0,0,321,711,0,0,0,0,0,02-Sep-14
2013,3,31,1,52,41,340,9,0,0,0,0,0,0,82,165,0,0,0,0,0,02-Sep-14
2013,3,31,2,30,31,1,1,0,0,0,0,0,5,7,0,0,0,13,40,8,02-Sep-14
2013,3,31,2,30,31,2,1,0,0,0,0,0,5,5,0,0,0,4,10,7,02-Sep-14
2013,3,31,2,30,31,3,1,0,0,0,0,0,5,5,0,0,0,4,10,7,02-Sep-14
2013,3,31,2,30,31,202,1,0,0,0,0,0,98,123,0,0,0,74,293,192,02-Sep-14
2013,3,31,2,30,31,202,9,0,0,0,0,0,0,0,0,0,0,0,19,0,02-Sep-14
2013,3,31,2,30,31,204,1,0,0,0,0,0,0,0,0,0,0,0,0,1,02-Sep-14
2013,3,31,2,30,32,1,1,0,0,0,0,0,0,0,0,0,0,2,13,0,02-Sep-14
2013,3,31,2,30,32,2,1,0,0,0,0,0,0,0,0,0,0,2,12,0,02-Sep-14
2013,3,31,2,30,32,3,1,0,0,0,0,0,0,0,0,0,0,2,12,0,02-Sep-14
2013,3,31,2,30,32,202,1,0,0,0,0,0,0,0,0,0,0,14,347,0,02-Sep-14
2013,3,31,2,30,32,202,9,0,0,0,0,0,0,0,0,0,0,0,0,26,02-Sep-14
2013,3,31,2,30,42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,02-Sep-14
2013,3,31,2,30,42,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,02-Sep-14
2013,3,31,2,30,42,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,02-Sep-14
2013,3,31,2,30,42,202,1,0,0,0,0,0,0,0,0,18,0,0,0,0,02-Sep-14
2013,3,31,2,31,31,204,9,0,0,0,0,0,0,0,0,0,0,0,0,19,02-Sep-14
2013,3,31,2,31,41,1,1,0,0,0,0,0,0,0,0,0,13,5,0,0,02-Sep-14
2013,3,31,2,31,41,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,02-Sep-14
2013,3,31,2,31,41,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,02-Sep-14
2013,3,31,2,31,41,204,1,0,0,0,0,0,0,0,0,0,71,75,0,0,02-Sep-14
2013,3,31,2,31,41,204,9,0,0,0,37,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,31,1,1,0,0,0,0,0,0,0,144,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,31,2,1,0,0,0,0,0,0,0,32,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,31,3,1,0,0,0,0,0,0,0,32,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,31,340,1,0,0,0,0,0,0,0,861,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,32,1,1,0,0,0,0,0,0,4,101,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,32,2,1,0,0,0,0,0,0,2,22,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,32,3,1,0,0,0,0,0,0,2,22,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,32,340,1,0,0,0,0,0,0,134,824,0,0,0,0,0,02-Sep-14
2013,3,31,2,52,32,340,9,0,0,0,0,0,0,0,161,0,0,0,0,0,02-Sep-14
2013,3,31,3,30,31,202,9,0,0,0,0,0,0,0,0,0,0,0,51,0,02-Sep-14
2013,3,31,3,30,32,1,1,0,0,0,0,0,0,0,0,0,3,12,57,35,02-Sep-14
2013,3,31,3,30,32,2,1,0,0,0,0,0,0,0,0,0,1,2,18,11,02-Sep-14
2013,3,31,3,30,32,3,1,0,0,0,0,0,0,0,0,0,1,2,19,11,02-Sep-14
2013,3,31,3,30,32,202,1,0,0,0,0,0,0,0,0,0,3,22,519,322,02-Sep-14
2013,3,31,3,30,41,1,1,0,0,0,0,0,32,27,0,0,0,1,6,0,02-Sep-14
2013,3,31,3,30,41,2,1,0,0,0,0,0,5,5,0,0,0,1,3,0,02-Sep-14
2013,3,31,3,30,41,3,1,0,0,0,0,0,5,5,0,0,0,1,3,0,02-Sep-14
2013,3,31,3,30,41,202,1,0,0,0,0,0,274,258,0,0,0,29,276,0,02-Sep-14
2013,3,31,3,30,41,202,9,0,0,0,0,0,0,0,0,0,0,0,284,7,02-Sep-14
2013,3,31,3,31,41,1,1,0,0,0,0,0,0,0,0,0,8,16,0,0,02-Sep-14
2013,3,31,3,31,41,2,1,0,0,0,0,0,0,0,0,0,6,5,0,0,02-Sep-14
2013,3,31,3,31,41,3,1,0,0,0,0,0,0,0,0,0,6,5,0,0,02-Sep-14
2013,3,31,3,31,41,204,1,0,0,0,0,0,0,0,0,0,274,307,0,0,02-Sep-14
2013,3,31,3,31,41,204,9,0,0,0,0,0,0,0,0,0,149,60,0,0,02-Sep-14
2013,3,31,3,52,31,1,1,0,0,0,0,0,0,0,111,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,31,2,1,0,0,0,0,0,0,0,34,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,31,3,1,0,0,0,0,0,0,0,34,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,31,340,1,0,0,0,0,0,0,0,1146,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,31,340,9,0,0,0,0,0,0,0,86,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,32,1,1,0,0,0,0,0,0,68,55,0,0,0,0,16,02-Sep-14
2013,3,31,3,52,32,2,1,0,0,0,0,0,0,12,19,0,0,0,0,2,02-Sep-14
2013,3,31,3,52,32,3,1,0,0,0,0,0,0,12,19,0,0,0,0,2,02-Sep-14
2013,3,31,3,52,32,202,1,0,0,0,0,0,0,0,0,0,0,0,0,66,02-Sep-14
2013,3,31,3,52,32,340,1,0,0,0,0,0,0,494,759,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,32,340,9,0,0,0,0,0,0,14,53,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,41,1,1,0,0,0,0,0,0,11,3,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,41,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,41,3,1,0,0,0,0,0,0,5,1,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,41,340,1,0,0,0,0,0,0,291,89,0,0,0,0,0,02-Sep-14
2013,3,31,3,52,41,340,9,0,0,0,0,0,0,412,83,0,0,0,0,0,02-Sep-14
2013,3,31,4,30,41,1,1,0,0,0,0,0,0,0,0,0,9,77,74,24,02-Sep-14
2013,3,31,4,30,41,2,1,0,0,0,0,0,0,0,0,0,3,33,39,10,02-Sep-14
2013,3,31,4,30,41,3,1,0,0,0,0,0,0,0,0,0,3,33,39,10,02-Sep-14
2013,3,31,4,30,41,202,1,0,0,0,0,0,0,0,0,0,249,2357,5907,1247,02-Sep-14
2013,3,31,4,30,41,202,9,0,0,0,0,0,0,0,0,0,0,0,0,227,02-Sep-14
2013,3,31,4,30,41,204,1,0,0,0,0,0,0,0,0,0,3,7,0,0,02-Sep-14
2013,3,31,4,30,43,1,1,0,0,0,0,0,22,30,0,0,0,0,0,0,02-Sep-14
2013,3,31,4,30,43,2,1,0,0,0,0,0,10,14,0,0,0,0,0,0,02-Sep-14
2013,3,31,4,30,43,3,1,0,0,0,0,0,10,14,0,0,0,0,0,0,02-Sep-14
2013,3,31,4,30,43,202,1,0,0,0,0,0,928,1927,0,0,0,0,0,0,02-Sep-14
2013,3,31,4,31,41,1,1,0,0,0,0,0,0,0,0,3,23,14,0,0,02-Sep-14
2013,3,31,4,31,41,2,1,0,0,0,0,0,0,0,0,1,10,7,0,0,02-Sep-14
2013,3,31,4,31,41,3,1,0,0,0,0,0,0,0,0,1,10,7,0,0,02-Sep-14
2013,3,31,4,31,41,204,1,0,0,0,0,0,0,0,0,4,1249,250,0,0,02-Sep-14
2013,3,31,4,52,32,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,32,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,32,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,32,340,1,0,0,0,0,0,0,0,169,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,41,1,1,0,0,0,0,0,0,16,18,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,41,2,1,0,0,0,0,0,0,7,9,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,41,3,1,0,0,0,0,0,0,7,9,0,0,0,0,0,02-Sep-14
2013,3,31,4,52,41,340,1,0,0,0,0,0,0,581,1592,0,0,0,0,0,02-Sep-14
2013,3,31,5,30,32,1,1,0,0,0,0,0,0,0,0,0,0,0,4,16,02-Sep-14
2013,3,31,5,30,32,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,02-Sep-14
2013,3,31,5,30,32,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,02-Sep-14
2013,3,31,5,30,32,202,1,0,0,0,0,0,0,0,0,0,0,0,44,67,02-Sep-14
2013,3,41,1,1,23,101,9,0,0,0,0,0,0,0,0,0,74,4,0,0,02-Sep-14
2013,3,41,1,1,31,1,1,0,0,0,0,0,0,0,132,740,156,0,0,0,02-Sep-14
2013,3,41,1,1,31,2,1,0,0,0,0,0,0,0,6,43,9,0,0,0,02-Sep-14
2013,3,41,1,1,31,3,1,0,0,0,0,0,0,0,6,43,9,0,0,0,02-Sep-14
2013,3,41,1,1,31,101,1,0,0,0,0,0,0,0,7,78,5,0,0,0,02-Sep-14
2013,3,41,1,1,31,101,9,0,0,0,0,0,0,11,51,1620,112,1,1,0,02-Sep-14
2013,3,41,1,1,31,112,9,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,31,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,31,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,31,122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,32,1,1,0,0,0,0,0,0,0,24,3227,5665,0,0,0,02-Sep-14
2013,3,41,1,1,32,2,1,0,0,0,0,0,0,0,3,111,219,0,0,0,02-Sep-14
2013,3,41,1,1,32,3,1,0,0,0,0,0,0,0,3,111,219,0,0,0,02-Sep-14
2013,3,41,1,1,32,101,1,0,0,0,0,0,0,0,3,73,98,0,0,0,02-Sep-14
2013,3,41,1,1,32,101,9,0,0,0,0,0,0,9,49,724,557,1,1,0,02-Sep-14
2013,3,41,1,1,32,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,32,112,9,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
2013,3,41,1,1,32,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-Sep-14
